"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"NOTCH3",0.525,5.05,0.221,0.826,0.962,"None","4854","notch receptor 3","NS",0.0830199526796178
"PARD6A",0.326,4,0.22,0.826,0.962,"None","50855","par-6 family cell polarity regulator alpha","NS",0.0830199526796178
"EEFSEC",0.381,3.05,0.221,0.826,0.962,"None","60678","eukaryotic elongation factor, selenocysteine-tRNA specific","NS",0.0830199526796178
"CNTN2",0.651,-1.26,0.221,0.826,0.962,"None","6900","contactin 2","NS",0.0830199526796178
"ATRIP",0.698,0.199,0.22,0.826,0.962,"None","84126","ATR interacting protein","NS",0.0830199526796178
"ZNF625",-0.51,-1.29,-0.221,0.826,0.962,"None","90589","zinc finger protein 625","NS",0.0830199526796178
"BTBD19",0.437,3.21,0.219,0.827,0.962,"None","149478","BTB domain containing 19","NS",0.0824944904474534
"LINC02762",0.449,0.781,0.219,0.827,0.962,"None","283140","long intergenic non-protein coding RNA 2762","NS",0.0824944904474534
"ANK3",-0.455,4.07,-0.219,0.827,0.962,"None","288","ankyrin 3","NS",0.0824944904474534
"GRIN2C",0.676,-1.07,0.219,0.827,0.962,"None","2905","glutamate ionotropic receptor NMDA type subunit 2C","NS",0.0824944904474534
"LNPEP",-0.352,5.79,-0.22,0.827,0.962,"None","4012","leucyl and cystinyl aminopeptidase","NS",0.0824944904474534
"MIR331",0.526,-2.52,0.22,0.827,0.962,"None","442903","microRNA 331","NS",0.0824944904474534
"SWT1",-0.424,2.62,-0.219,0.827,0.962,"None","54823","SWT1 RNA endoribonuclease homolog","NS",0.0824944904474534
"LRRC7",-0.843,0.122,-0.219,0.827,0.962,"None","57554","leucine rich repeat containing 7","NS",0.0824944904474534
"S100A9",1.14,0.14,0.219,0.827,0.962,"None","6280","S100 calcium binding protein A9","NS",0.0824944904474534
"SIM1",0.434,5.09,0.22,0.827,0.962,"None","6492","SIM bHLH transcription factor 1","NS",0.0824944904474534
"HYI",-0.541,5.37,-0.221,0.827,0.962,"None","81888","hydroxypyruvate isomerase (putative)","NS",0.0824944904474534
"CHEK2",0.429,0.754,0.217,0.828,0.963,"None","11200","checkpoint kinase 2","NS",0.0819696632151199
"KCNB1",0.591,3.99,0.218,0.828,0.962,"None","3745","potassium voltage-gated channel subfamily B member 1","NS",0.0819696632151199
"CCDC146",0.474,1.2,0.218,0.828,0.963,"None","57639","coiled-coil domain containing 146","NS",0.0819696632151199
"HSF2BP",-0.509,-0.609,-0.217,0.829,0.963,"None","11077","heat shock transcription factor 2 binding protein","NS",0.0814454694497265
"RNF38",-0.338,5.91,-0.217,0.829,0.963,"None","152006","ring finger protein 38","NS",0.0814454694497265
"ZNF22-AS1",0.678,0.831,0.217,0.829,0.963,"None","220979","ZNF22 antisense RNA 1","NS",0.0814454694497265
"CEP68",-0.288,4.59,-0.217,0.829,0.963,"None","23177","centrosomal protein 68","NS",0.0814454694497265
"SIK2",-0.309,6.76,-0.216,0.829,0.964,"None","23235","salt inducible kinase 2","NS",0.0814454694497265
"KRTAP10-3",-0.551,-2.6,-0.218,0.829,0.963,"None","386682","keratin associated protein 10-3","NS",0.0814454694497265
"NDUFB10",-0.288,5.35,-0.216,0.829,0.963,"None","4716","NADH:ubiquinone oxidoreductase subunit B10","NS",0.0814454694497265
"ITSN2",-0.368,6.33,-0.217,0.829,0.963,"None","50618","intersectin 2","NS",0.0814454694497265
"UIMC1",-0.39,5.21,-0.216,0.829,0.964,"None","51720","ubiquitin interaction motif containing 1","NS",0.0814454694497265
"NISCH",-0.664,8.91,-0.215,0.83,0.964,"None","11188","nischarin","NS",0.0809219076239261
"LACC1",0.313,3.21,0.215,0.83,0.964,"None","144811","laccase domain containing 1","NS",0.0809219076239261
"USF3",-0.4,5.41,-0.216,0.83,0.964,"None","205717","upstream transcription factor family member 3","NS",0.0809219076239261
"CYP27C1",-0.648,-1.74,-0.215,0.83,0.964,"None","339761","cytochrome P450 family 27 subfamily C member 1","NS",0.0809219076239261
"CPNE5",-0.633,0.00273,-0.216,0.83,0.964,"None","57699","copine 5","NS",0.0809219076239261
"LYNX1",-0.471,3.11,-0.216,0.83,0.964,"None","66004","Ly6/neurotoxin 1","NS",0.0809219076239261
"CACNA1B",0.454,4.13,0.215,0.83,0.964,"Endocrine","774","calcium voltage-gated channel subunit alpha1 B","NS",0.0809219076239261
"CD22",-0.566,1.02,-0.215,0.83,0.964,"None","933","CD22 molecule","NS",0.0809219076239261
"CKS1B",0.309,2.48,0.214,0.831,0.964,"None","1163","CDC28 protein kinase regulatory subunit 1B","NS",0.080398976215889
"CNTF",-0.521,0.566,-0.214,0.831,0.964,"None","1270","ciliary neurotrophic factor","NS",0.080398976215889
"ARL8A",-0.377,5.78,-0.214,0.831,0.964,"None","127829","ADP ribosylation factor like GTPase 8A","NS",0.080398976215889
"AMZ1",-0.733,-0.482,-0.214,0.831,0.964,"None","155185","archaelysin family metallopeptidase 1","NS",0.080398976215889
"PRICKLE4",-0.465,-2.5,-0.214,0.831,0.964,"None","29964","prickle planar cell polarity protein 4","NS",0.080398976215889
"IL11RA",0.449,2.66,0.214,0.831,0.964,"None","3590","interleukin 11 receptor subunit alpha","NS",0.080398976215889
"RGL3",-0.36,5.26,-0.214,0.831,0.964,"None","57139","ral guanine nucleotide dissociation stimulator like 3","NS",0.080398976215889
"RPL28",0.324,8.22,0.215,0.831,0.964,"None","6158","ribosomal protein L28","NS",0.080398976215889
"COLEC11",0.408,3.75,0.214,0.831,0.964,"None","78989","collectin subfamily member 11","NS",0.080398976215889
"ALG9",-0.297,3.25,-0.214,0.831,0.964,"None","79796","ALG9 alpha-1,2-mannosyltransferase","NS",0.080398976215889
"GADD45G",0.401,5.04,0.213,0.832,0.965,"None","10912","growth arrest and DNA damage inducible gamma","NS",0.0798766737092761
"COL11A2",-0.458,0.805,-0.213,0.832,0.965,"None","1302","collagen type XI alpha 2 chain","NS",0.0798766737092761
"DNAJA1",0.353,8.88,0.213,0.832,0.965,"None","3301","DnaJ heat shock protein family (Hsp40) member A1","NS",0.0798766737092761
"SIX6",-0.802,-2.12,-0.214,0.832,0.965,"None","4990","SIX homeobox 6","NS",0.0798766737092761
"TCEAL9",0.291,5.66,0.213,0.832,0.965,"None","51186","transcription elongation factor A like 9","NS",0.0798766737092761
"PPP3CC",0.383,4.84,0.213,0.832,0.965,"None","5533","protein phosphatase 3 catalytic subunit gamma","NS",0.0798766737092761
"PECR",0.399,2.77,0.212,0.832,0.965,"None","55825","peroxisomal trans-2-enoyl-CoA reductase","NS",0.0798766737092761
"THBS3",0.347,3.46,0.213,0.832,0.965,"None","7059","thrombospondin 3","NS",0.0798766737092761
"TANGO6",-0.381,2.89,-0.212,0.832,0.965,"None","79613","transport and golgi organization 6 homolog","NS",0.0798766737092761
"KDM8",-0.64,0.984,-0.213,0.832,0.965,"None","79831","lysine demethylase 8","NS",0.0798766737092761
"GLP2R",-0.661,1.41,-0.213,0.832,0.965,"None","9340","glucagon like peptide 2 receptor","NS",0.0798766737092761
"CAVIN3",-0.429,2.77,-0.211,0.833,0.965,"None","112464","caveolae associated protein 3","NS",0.0793549985932124
"LSM11",0.489,1.84,0.211,0.833,0.965,"None","134353","LSM11, U7 small nuclear RNA associated","NS",0.0793549985932124
"PGPEP1L",-0.612,-2.53,-0.213,0.833,0.965,"None","145814","pyroglutamyl-peptidase I like","NS",0.0793549985932124
"ZCWPW2",-0.436,-0.284,-0.212,0.833,0.965,"None","152098","zinc finger CW-type and PWWP domain containing 2","NS",0.0793549985932124
"FBLN1",-0.436,5.26,-0.212,0.833,0.965,"None","2192","fibulin 1","NS",0.0793549985932124
"PSME4",0.56,6.99,0.212,0.833,0.965,"None","23198","proteasome activator subunit 4","NS",0.0793549985932124
"VGLL2",0.752,-2.56,0.213,0.833,0.965,"None","245806","vestigial like family member 2","NS",0.0793549985932124
"MSH2",-0.378,3.58,-0.212,0.833,0.965,"None","4436","mutS homolog 2","NS",0.0793549985932124
"POTEE",0.651,-2.01,0.211,0.833,0.965,"None","445582","POTE ankyrin domain family member E","NS",0.0793549985932124
"NEK2",-0.734,-0.918,-0.212,0.833,0.965,"None","4751","NIMA related kinase 2","NS",0.0793549985932124
"FANCL",0.424,2.99,0.211,0.833,0.965,"None","55120","FA complementation group L","NS",0.0793549985932124
"BCL2L11",0.487,5.55,0.21,0.834,0.965,"None","10018","BCL2 like 11","NS",0.0788339493622613
"ANKRD46",-0.457,3.5,-0.21,0.834,0.965,"None","157567","ankyrin repeat domain 46","NS",0.0788339493622613
"FAM91A1",-0.307,6.36,-0.211,0.834,0.965,"None","157769","family with sequence similarity 91 member A1","NS",0.0788339493622613
"GEM",-0.652,5.79,-0.21,0.834,0.965,"None","2669","GTP binding protein overexpressed in skeletal muscle","NS",0.0788339493622613
"WDR97",0.506,0.985,0.211,0.834,0.965,"None","340390","WD repeat domain 97","NS",0.0788339493622613
"RTL5",0.384,5.68,0.21,0.834,0.965,"None","340526","retrotransposon Gag like 5","NS",0.0788339493622613
"LAMTOR4",-0.292,5.33,-0.21,0.834,0.965,"None","389541","late endosomal/lysosomal adaptor, MAPK and MTOR activator 4","NS",0.0788339493622613
"AGMO",0.69,-1.23,0.21,0.834,0.965,"None","392636","alkylglycerol monooxygenase","NS",0.0788339493622613
"LINC00511",0.614,5.35,0.211,0.834,0.965,"None","400619","long intergenic non-protein coding RNA 511","NS",0.0788339493622613
"HACE1",-0.347,3.45,-0.211,0.834,0.965,"None","57531","HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1","NS",0.0788339493622613
"BEND3",0.296,2.45,0.21,0.834,0.965,"None","57673","BEN domain containing 3","NS",0.0788339493622613
"TFB2M",0.287,4.19,0.21,0.834,0.965,"None","64216","transcription factor B2, mitochondrial","NS",0.0788339493622613
"RGS18",0.686,-2.38,0.211,0.834,0.965,"None","64407","regulator of G protein signaling 18","NS",0.0788339493622613
"ELOC",0.352,5.38,0.21,0.834,0.965,"None","6921","elongin C","NS",0.0788339493622613
"FADS2",-0.401,6.4,-0.21,0.834,0.965,"None","9415","fatty acid desaturase 2","NS",0.0788339493622613
"STARD10",-0.291,6.98,-0.209,0.835,0.965,"None","10809","StAR related lipid transfer domain containing 10","NS",0.0783135245163979
"TOGARAM2",0.671,3.52,0.209,0.835,0.965,"None","165186","TOG array regulator of axonemal microtubules 2","NS",0.0783135245163979
"R3HCC1",-0.296,5.32,-0.209,0.835,0.965,"None","203069","R3H domain and coiled-coil containing 1","NS",0.0783135245163979
"ZNF793",-0.458,2.89,-0.208,0.835,0.965,"None","390927","zinc finger protein 793","NS",0.0783135245163979
"CRTAM",-0.851,-2.5,-0.21,0.835,0.965,"None","56253","cytotoxic and regulatory T cell molecule","NS",0.0783135245163979
"NPIPA2",0.517,-2.47,0.209,0.835,0.965,"None","642799","nuclear pore complex interacting protein family member A2","NS",0.0783135245163979
"RAD54L",0.742,-0.546,0.208,0.835,0.965,"None","8438","RAD54 like","NS",0.0783135245163979
"LEMD1",-0.688,-1.74,-0.209,0.835,0.965,"None","93273","LEM domain containing 1","NS",0.0783135245163979
"IQCD",-0.368,1.15,-0.208,0.836,0.965,"None","115811","IQ motif containing D","NS",0.0777937225609836
"COL6A6",-1.1,-0.779,-0.208,0.836,0.965,"None","131873","collagen type VI alpha 6 chain","NS",0.0777937225609836
"PSMA8",-0.714,-2.64,-0.209,0.836,0.965,"None","143471","proteasome 20S subunit alpha 8","NS",0.0777937225609836
"STARD6",0.693,-2.27,0.208,0.836,0.965,"None","147323","StAR related lipid transfer domain containing 6","NS",0.0777937225609836
"CCDC12",-0.366,4.88,-0.208,0.836,0.965,"None","151903","coiled-coil domain containing 12","NS",0.0777937225609836
"ETS1",-0.568,7.44,-0.207,0.836,0.965,"None","2113","ETS proto-oncogene 1, transcription factor","NS",0.0777937225609836
"EIF2S3B",-0.771,-1.44,-0.208,0.836,0.965,"None","255308","eukaryotic translation initiation factor 2 subunit gamma B","NS",0.0777937225609836
"HOXA9",0.628,-2.62,0.209,0.836,0.965,"None","3205","homeobox A9","NS",0.0777937225609836
"IL13RA1",-0.317,5.53,-0.208,0.836,0.965,"None","3597","interleukin 13 receptor subunit alpha 1","NS",0.0777937225609836
"NAB2",0.349,3.6,0.208,0.836,0.965,"None","4665","NGFI-A binding protein 2","NS",0.0777937225609836
"NFE2",0.511,-2.22,0.209,0.836,0.965,"None","4778","nuclear factor, erythroid 2","NS",0.0777937225609836
"CSAD",0.288,4.1,0.208,0.836,0.965,"None","51380","cysteine sulfinic acid decarboxylase","NS",0.0777937225609836
"MRM3",0.298,3.33,0.208,0.836,0.965,"None","55178","mitochondrial rRNA methyltransferase 3","NS",0.0777937225609836
"SMIM5",-0.513,3.69,-0.208,0.836,0.965,"None","643008","small integral membrane protein 5","NS",0.0777937225609836
"BST1",0.586,-0.325,0.208,0.836,0.965,"None","683","bone marrow stromal cell antigen 1","NS",0.0777937225609836
"XPO1",-0.37,6.41,-0.208,0.836,0.965,"None","7514","exportin 1","NS",0.0777937225609836
"C1orf105",-0.627,-2.1,-0.208,0.836,0.965,"None","92346","chromosome 1 open reading frame 105","NS",0.0777937225609836
"ARRDC1",-0.289,4.28,-0.208,0.836,0.965,"None","92714","arrestin domain containing 1","NS",0.0777937225609836
"BCL7B",-0.332,6.15,-0.208,0.836,0.965,"None","9275","BAF chromatin remodeling complex subunit BCL7B","NS",0.0777937225609836
"SLC9A3R2",-0.332,5.44,-0.207,0.836,0.965,"None","9351","SLC9A3 regulator 2","NS",0.0777937225609836
"MED13",-0.301,6.35,-0.207,0.836,0.965,"None","9969","mediator complex subunit 13","NS",0.0777937225609836
"LOC101927837",0.583,0.341,0.206,0.837,0.965,"None","101927837","uncharacterized LOC101927837","NS",0.07727454200674
"RPL39L",-0.615,-0.807,-0.206,0.837,0.965,"None","116832","ribosomal protein L39 like","NS",0.07727454200674
"PLEKHH2",0.428,3.87,0.206,0.837,0.965,"None","130271","pleckstrin homology, MyTH4 and FERM domain containing H2","NS",0.07727454200674
"CPNE2",0.297,3.38,0.206,0.837,0.965,"None","221184","copine 2","NS",0.07727454200674
"HEXD",-0.401,4.22,-0.207,0.837,0.965,"None","284004","hexosaminidase D","NS",0.07727454200674
"CLDN20",-0.746,-2.27,-0.206,0.837,0.965,"None","49861","claudin 20","NS",0.07727454200674
"XAF1",-0.843,1.25,-0.206,0.837,0.965,"None","54739","XIAP associated factor 1","NS",0.07727454200674
"APOL6",0.424,5.44,0.206,0.837,0.965,"None","80830","apolipoprotein L6","NS",0.07727454200674
"RSPH6A",0.52,-2.07,0.207,0.837,0.965,"None","81492","radial spoke head 6 homolog A","NS",0.07727454200674
"ENDOU",0.939,-0.383,0.206,0.837,0.965,"None","8909","endonuclease, poly(U) specific","NS",0.07727454200674
"TBC1D31",-0.464,1.13,-0.207,0.837,0.965,"None","93594","TBC1 domain family member 31","NS",0.07727454200674
"RGS6",-0.541,-0.629,-0.207,0.837,0.965,"None","9628","regulator of G protein signaling 6","NS",0.07727454200674
"CARD16",0.656,-1.17,0.205,0.838,0.966,"None","114769","caspase recruitment domain family member 16","NS",0.0767559813697235
"ASB11",0.735,-1.82,0.205,0.838,0.966,"None","140456","ankyrin repeat and SOCS box containing 11","NS",0.0767559813697235
"MIR9-3HG",-0.66,0.545,-0.206,0.838,0.965,"None","254559","MIR9-3 host gene","NS",0.0767559813697235
"GTF2I",-0.391,5.48,-0.205,0.838,0.966,"None","2969","general transcription factor IIi","NS",0.0767559813697235
"SGTA",0.293,6.05,0.205,0.838,0.966,"None","6449","small glutamine rich tetratricopeptide repeat containing alpha","NS",0.0767559813697235
"TBL1X",0.279,5.37,0.205,0.838,0.966,"None","6907","transducin beta like 1 X-linked","NS",0.0767559813697235
"PHF5A",-0.327,4.15,-0.206,0.838,0.965,"None","84844","PHD finger protein 5A","NS",0.0767559813697235
"CDCA5",-0.708,0.0365,-0.204,0.839,0.966,"None","113130","cell division cycle associated 5","NS",0.0762380391712997
"GPR62",0.58,-1.06,0.204,0.839,0.966,"None","118442","G protein-coupled receptor 62","NS",0.0762380391712997
"IFTAP",0.368,2.67,0.204,0.839,0.966,"None","119710","intraflagellar transport associated protein","NS",0.0762380391712997
"AGRP",-0.645,-2.03,-0.204,0.839,0.966,"None","181","agouti related neuropeptide","NS",0.0762380391712997
"PHLPP1",-0.283,4.18,-0.204,0.839,0.966,"None","23239","PH domain and leucine rich repeat protein phosphatase 1","NS",0.0762380391712997
"AKNAD1",0.66,-0.677,0.203,0.839,0.966,"None","254268","AKNA domain containing 1","NS",0.0762380391712997
"RFESD",-0.517,-0.301,-0.203,0.839,0.966,"None","317671","Rieske Fe-S domain containing","NS",0.0762380391712997
"LRP1",0.374,6.22,0.203,0.839,0.966,"None","4035","LDL receptor related protein 1","NS",0.0762380391712997
"MMP7",0.883,5.6,0.203,0.839,0.966,"None","4316","matrix metallopeptidase 7","NS",0.0762380391712997
"TM6SF1",-0.673,-0.155,-0.203,0.839,0.966,"None","53346","transmembrane 6 superfamily member 1","NS",0.0762380391712997
"DNAJA4",0.45,7.46,0.204,0.839,0.966,"None","55466","DnaJ heat shock protein family (Hsp40) member A4","NS",0.0762380391712997
"PROS1",0.444,3.8,0.204,0.839,0.966,"None","5627","protein S","NS",0.0762380391712997
"MSMO1",0.334,4.8,0.204,0.839,0.966,"None","6307","methylsterol monooxygenase 1","NS",0.0762380391712997
"FAM111A",-0.533,2.54,-0.204,0.839,0.966,"None","63901","family with sequence similarity 111 member A","NS",0.0762380391712997
"MFSD14A",-0.505,3.99,-0.204,0.839,0.966,"None","64645","major facilitator superfamily domain containing 14A","NS",0.0762380391712997
"SETD1A",-0.377,5.82,-0.204,0.839,0.966,"None","9739","SET domain containing 1A, histone lysine methyltransferase","NS",0.0762380391712997
"ATP6V1FNB",-0.914,1.59,-0.202,0.84,0.966,"None","100130705","ATP6V1F neighbor","NS",0.0757207139381184
"ZHX1-C8orf76",-0.526,-0.804,-0.202,0.84,0.966,"None","100533106","ZHX1-C8orf76 readthrough","NS",0.0757207139381184
"USP16",-0.295,6.76,-0.202,0.84,0.966,"None","10600","ubiquitin specific peptidase 16","NS",0.0757207139381184
"ZNF257",-0.622,-0.26,-0.203,0.84,0.966,"None","113835","zinc finger protein 257","NS",0.0757207139381184
"MYO5B",0.386,5.83,0.203,0.84,0.966,"None","4645","myosin VB","NS",0.0757207139381184
"NINJ2",0.497,-1.65,0.203,0.84,0.966,"None","4815","ninjurin 2","NS",0.0757207139381184
"MPP6",0.272,6.12,0.202,0.84,0.966,"None","51678","membrane palmitoylated protein 6","NS",0.0757207139381184
"KLHL26",0.285,2.99,0.203,0.84,0.966,"None","55295","kelch like family member 26","NS",0.0757207139381184
"RERGL",-0.583,-1.43,-0.203,0.84,0.966,"None","79785","RERG like","NS",0.0757207139381184
"FAM229A",0.56,3.8,0.202,0.841,0.966,"None","100128071","family with sequence similarity 229 member A","NS",0.0752040042020878
"BPNT1",0.389,4.26,0.201,0.841,0.966,"None","10380","3'(2'), 5'-bisphosphate nucleotidase 1","NS",0.0752040042020878
"UTS2",-0.652,-2.4,-0.202,0.841,0.966,"None","10911","urotensin 2","NS",0.0752040042020878
"C17orf64",-0.57,-2.46,-0.201,0.841,0.966,"None","124773","chromosome 17 open reading frame 64","NS",0.0752040042020878
"LIPJ",-0.559,-1.45,-0.202,0.841,0.966,"None","142910","lipase family member J","NS",0.0752040042020878
"ODF3L1",-0.723,1.07,-0.202,0.841,0.966,"None","161753","outer dense fiber of sperm tails 3 like 1","NS",0.0752040042020878
"RAD54B",0.52,0.593,0.201,0.841,0.966,"None","25788","RAD54 homolog B","NS",0.0752040042020878
"CXCL2",1.09,7.63,0.201,0.841,0.966,"None","2920","C-X-C motif chemokine ligand 2","NS",0.0752040042020878
"FAM180B",-0.493,-2.14,-0.202,0.841,0.966,"None","399888","family with sequence similarity 180 member B","NS",0.0752040042020878
"KYAT3",-0.252,4.41,-0.201,0.841,0.966,"None","56267","kynurenine aminotransferase 3","NS",0.0752040042020878
"THADA",-0.279,4.65,-0.201,0.841,0.966,"None","63892","THADA armadillo repeat containing","NS",0.0752040042020878
"ULBP1",0.655,-1.52,0.201,0.841,0.966,"None","80329","UL16 binding protein 1","NS",0.0752040042020878
"COQ5",0.362,3.19,0.201,0.841,0.966,"None","84274","coenzyme Q5, methyltransferase","NS",0.0752040042020878
"ZNF585B",-0.42,3.78,-0.202,0.841,0.966,"None","92285","zinc finger protein 585B","NS",0.0752040042020878
"CREB5",-0.907,5.68,-0.201,0.841,0.966,"None","9586","cAMP responsive element binding protein 5","NS",0.0752040042020878
