"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"SERTM2",-0.529,-0.517,-0.0622,0.951,0.996,"None","401613","serine rich and transmembrane domain containing 2","NS",0.0218194830625861
"MLF1",0.544,6.58,0.0615,0.951,0.996,"None","4291","myeloid leukemia factor 1","NS",0.0218194830625861
"TAOK2",0.271,5.66,0.0616,0.951,0.996,"None","9344","TAO kinase 2","NS",0.0218194830625861
"LOC100506388",0.549,0.724,0.0605,0.952,0.996,"None","100506388","uncharacterized LOC100506388","NS",0.0213630516155257
"LOC101928982",0.567,-1.19,0.0605,0.952,0.996,"None","101928982","uncharacterized LOC101928982","NS",0.0213630516155257
"TDRD7",0.289,4.26,0.06,0.952,0.996,"None","23424","tudor domain containing 7","NS",0.0213630516155257
"FBXL22",0.392,0.3,0.0604,0.952,0.996,"None","283807","F-box and leucine rich repeat protein 22","NS",0.0213630516155257
"GRB10",-0.287,6.4,-0.0599,0.952,0.996,"None","2887","growth factor receptor bound protein 10","NS",0.0213630516155257
"EHD3",-0.366,3.33,-0.0599,0.952,0.996,"None","30845","EH domain containing 3","NS",0.0213630516155257
"C1QTNF12",0.693,-0.349,0.0601,0.952,0.996,"None","388581","C1q and TNF related 12","NS",0.0213630516155257
"GDPGP1",0.341,1.26,0.0601,0.952,0.996,"None","390637","GDP-D-glucose phosphorylase 1","NS",0.0213630516155257
"MIR153-1",0.637,-1.01,0.061,0.952,0.996,"None","406944","microRNA 153-1","NS",0.0213630516155257
"FBXL19",0.39,3.64,0.0606,0.952,0.996,"None","54620","F-box and leucine rich repeat protein 19","NS",0.0213630516155257
"MCCC1",0.277,4.83,0.0605,0.952,0.996,"None","56922","methylcrotonoyl-CoA carboxylase 1","NS",0.0213630516155257
"HMCES",0.288,5.64,0.06,0.952,0.996,"None","56941","5-hydroxymethylcytosine binding, ES cell specific","NS",0.0213630516155257
"HS3ST6",-0.86,-2.1,-0.0604,0.952,0.996,"None","64711","heparan sulfate-glucosamine 3-sulfotransferase 6","NS",0.0213630516155257
"TFPI",-0.491,4.76,-0.0602,0.952,0.996,"None","7035","tissue factor pathway inhibitor","NS",0.0213630516155257
"UGCG",0.479,6.75,0.0602,0.952,0.996,"None","7357","UDP-glucose ceramide glucosyltransferase","NS",0.0213630516155257
"ZNF232",0.311,2.35,0.0599,0.952,0.996,"None","7775","zinc finger protein 232","NS",0.0213630516155257
"TFPI2",0.985,6.22,0.0602,0.952,0.996,"None","7980","tissue factor pathway inhibitor 2","NS",0.0213630516155257
"FZD4-DT",0.51,-1.53,0.0596,0.953,0.996,"None","100506368","FZD4 divergent transcript","NS",0.0209070993616736
"ANKAR",-0.24,2.03,-0.0588,0.953,0.996,"None","150709","ankyrin and armadillo repeat containing","NS",0.0209070993616736
"FUCA1",0.335,5.05,0.0589,0.953,0.996,"None","2517","alpha-L-fucosidase 1","NS",0.0209070993616736
"PDE7B",0.404,1.67,0.0595,0.953,0.996,"None","27115","phosphodiesterase 7B","NS",0.0209070993616736
"DIPK1A",0.297,2.01,0.0591,0.953,0.996,"None","388650","divergent protein kinase domain 1A","NS",0.0209070993616736
"SLC15A3",-0.402,1.98,-0.0585,0.953,0.996,"None","51296","solute carrier family 15 member 3","NS",0.0209070993616736
"RYR2",-0.481,3.28,-0.0592,0.953,0.996,"None","6262","ryanodine receptor 2","NS",0.0209070993616736
"BMP3",-0.574,-1.88,-0.0593,0.953,0.996,"None","651","bone morphogenetic protein 3","NS",0.0209070993616736
"APOL6",0.382,5.44,0.0595,0.953,0.996,"None","80830","apolipoprotein L6","NS",0.0209070993616736
"TNFSF11",-0.686,-1.72,-0.0595,0.953,0.996,"None","8600","TNF superfamily member 11","NS",0.0209070993616736
"IER3",-0.59,7.71,-0.0586,0.953,0.996,"None","8870","immediate early response 3","NS",0.0209070993616736
"MAPK6-DT",-0.582,-1.94,-0.0577,0.954,0.996,"None","112543478","MAPK6 divergent transcript","NS",0.0204516252959049
"SIGLEC11",0.784,-0.779,0.058,0.954,0.996,"None","114132","sialic acid binding Ig like lectin 11","NS",0.0204516252959049
"IFI27L1",-0.322,3.12,-0.0575,0.954,0.996,"None","122509","interferon alpha inducible protein 27 like 1","NS",0.0204516252959049
"HIPK4",0.428,-1.71,0.0583,0.954,0.996,"None","147746","homeodomain interacting protein kinase 4","NS",0.0204516252959049
"JMJD1C",-0.482,7.88,-0.0578,0.954,0.996,"None","221037","jumonji domain containing 1C","NS",0.0204516252959049
"TRIM29",0.931,2.55,0.0576,0.954,0.996,"None","23650","tripartite motif containing 29","NS",0.0204516252959049
"STAU2",0.309,4.57,0.0573,0.954,0.996,"None","27067","staufen double-stranded RNA binding protein 2","NS",0.0204516252959049
"TMEM272",0.605,-0.365,0.0574,0.954,0.996,"None","283521","transmembrane protein 272","NS",0.0204516252959049
"GSTM4",0.312,3.26,0.0585,0.954,0.996,"None","2948","glutathione S-transferase mu 4","NS",0.0204516252959049
"RAPGEFL1",0.235,3.46,0.0577,0.954,0.996,"None","51195","Rap guanine nucleotide exchange factor like 1","NS",0.0204516252959049
"TWNK",-0.369,2.31,-0.0584,0.954,0.996,"None","56652","twinkle mtDNA helicase","NS",0.0204516252959049
"PSG4",0.803,-1.11,0.0581,0.954,0.996,"None","5672","pregnancy specific beta-1-glycoprotein 4","NS",0.0204516252959049
"SRGAP1",0.349,3.92,0.0582,0.954,0.996,"None","57522","SLIT-ROBO Rho GTPase activating protein 1","NS",0.0204516252959049
"PREX1",-0.346,5.83,-0.0585,0.954,0.996,"None","57580","phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1","NS",0.0204516252959049
"DNASE2B",-0.884,-0.0593,-0.0578,0.954,0.996,"None","58511","deoxyribonuclease 2 beta","NS",0.0204516252959049
"SSTR2",0.407,5.69,0.0574,0.954,0.996,"None","6752","somatostatin receptor 2","NS",0.0204516252959049
"H3C6",0.599,-0.545,0.0584,0.954,0.996,"None","8353","H3 clustered histone 6","NS",0.0204516252959049
"BTN2A1",0.253,4.68,0.0568,0.955,0.996,"None","11120","butyrophilin subfamily 2 member A1","NS",0.0199966284162537
"COPS9",-0.291,4.4,-0.0566,0.955,0.996,"None","150678","COP9 signalosome subunit 9","NS",0.0199966284162537
"GNA12",0.244,6.87,0.0565,0.955,0.996,"None","2768","G protein subunit alpha 12","NS",0.0199966284162537
"LYN",-0.416,4.79,-0.0568,0.955,0.996,"None","4067","LYN proto-oncogene, Src family tyrosine kinase","NS",0.0199966284162537
"ANKRD20A3P",-0.617,-1.1,-0.0564,0.955,0.996,"None","441425","ankyrin repeat domain 20 family member A3, pseudogene","NS",0.0199966284162537
"LIPT1",0.288,1.96,0.0562,0.955,0.996,"None","51601","lipoyltransferase 1","NS",0.0199966284162537
"RAB23",0.363,2.56,0.0571,0.955,0.996,"None","51715","RAB23, member RAS oncogene family","NS",0.0199966284162537
"VIT",0.488,-2.03,0.0562,0.955,0.996,"None","5212","vitrin","NS",0.0199966284162537
"ATRX",0.272,6.82,0.0563,0.955,0.996,"None","546","ATRX chromatin remodeler","NS",0.0199966284162537
"TENT4B",-0.253,5.33,-0.0568,0.955,0.996,"None","64282","terminal nucleotidyltransferase 4B","NS",0.0199966284162537
"AZGP1P1",0.645,-2.04,0.0562,0.955,0.996,"None","646282","AZGP1 pseudogene 1","NS",0.0199966284162537
"MARCHF7",-0.261,6.27,-0.0563,0.955,0.996,"None","64844","membrane associated ring-CH-type finger 7","NS",0.0199966284162537
"TP53BP2",-0.534,6.13,-0.0566,0.955,0.996,"None","7159","tumor protein p53 binding protein 2","NS",0.0199966284162537
"ZSCAN9",-0.264,2.7,-0.0561,0.955,0.996,"None","7746","zinc finger and SCAN domain containing 9","NS",0.0199966284162537
"SSH2",-0.271,5.04,-0.0564,0.955,0.996,"None","85464","slingshot protein phosphatase 2","NS",0.0199966284162537
"TPBGL",-0.499,0.187,-0.0558,0.956,0.996,"None","100507050","trophoblast glycoprotein like","NS",0.0195421077238999
"TBC1D3E",0.663,-2.2,0.056,0.956,0.996,"None","102723859","TBC1 domain family member 3E","NS",0.0195421077238999
"LINC02734",-0.776,-2.19,-0.0551,0.956,0.996,"None","105369413","long intergenic non-protein coding RNA 2734","NS",0.0195421077238999
"CCDC85B",-0.463,5.01,-0.0551,0.956,0.996,"None","11007","coiled-coil domain containing 85B","NS",0.0195421077238999
"PIGU",0.323,3.89,0.055,0.956,0.996,"None","128869","phosphatidylinositol glycan anchor biosynthesis class U","NS",0.0195421077238999
"GPHA2",0.917,1.68,0.0558,0.956,0.996,"Non-endocrine","170589","glycoprotein hormone subunit alpha 2","NS",0.0195421077238999
"OAS2",0.905,2.44,0.0559,0.956,0.996,"None","4939","2'-5'-oligoadenylate synthetase 2","NS",0.0195421077238999
"BRIX1",0.284,4.46,0.0556,0.956,0.996,"None","55299","biogenesis of ribosomes BRX1","NS",0.0195421077238999
"ERMARD",-0.229,3.86,-0.0548,0.956,0.996,"None","55780","ER membrane associated RNA degradation","NS",0.0195421077238999
"ZG16",-0.842,0.0595,-0.0554,0.956,0.996,"Non-endocrine","653808","zymogen granule protein 16","NS",0.0195421077238999
"MALL",0.577,0.816,0.0553,0.956,0.996,"None","7851","mal, T cell differentiation protein like","NS",0.0195421077238999
"MAP6D1",-0.442,0.412,-0.0548,0.956,0.996,"None","79929","MAP6 domain containing 1","NS",0.0195421077238999
"CASP6",-0.239,2.98,-0.055,0.956,0.996,"None","839","caspase 6","NS",0.0195421077238999
"GARNL3",0.275,2.73,0.0557,0.956,0.996,"None","84253","GTPase activating Rap/RanGAP domain like 3","NS",0.0195421077238999
"LRCH3",-0.285,4.67,-0.0554,0.956,0.996,"None","84859","leucine rich repeats and calponin homology domain containing 3","NS",0.0195421077238999
"MEDAG",0.793,1.93,0.0549,0.956,0.996,"None","84935","mesenteric estrogen dependent adipogenesis","NS",0.0195421077238999
"ATP5MF",-0.254,4.77,-0.0556,0.956,0.996,"None","9551","ATP synthase membrane subunit f","NS",0.0195421077238999
"TIMM44",0.247,5.2,0.0536,0.957,0.997,"None","10469","translocase of inner mitochondrial membrane 44","NS",0.0190880622231565
"ZBTB46",0.244,3.06,0.0544,0.957,0.996,"None","140685","zinc finger and BTB domain containing 46","NS",0.0190880622231565
"FUT11",0.274,3.63,0.0547,0.957,0.996,"None","170384","fucosyltransferase 11","NS",0.0190880622231565
"ARID3A",0.363,3.76,0.0543,0.957,0.996,"None","1820","AT-rich interaction domain 3A","NS",0.0190880622231565
"AFF1",0.241,7.15,0.0542,0.957,0.996,"None","4299","AF4/FMR2 family member 1","NS",0.0190880622231565
"RTN2",-0.227,3.72,-0.0539,0.957,0.996,"None","6253","reticulon 2","NS",0.0190880622231565
"IQCN",0.594,7.06,0.0545,0.957,0.996,"None","80726","IQ motif containing N","NS",0.0190880622231565
"SNURF",0.415,0.631,0.0541,0.957,0.996,"None","8926","SNRPN upstream reading frame","NS",0.0190880622231565
"NAF1",-0.282,4.23,-0.0535,0.957,0.997,"None","92345","nuclear assembly factor 1 ribonucleoprotein","NS",0.0190880622231565
"MAP4K4",0.268,7.07,0.0542,0.957,0.996,"None","9448","mitogen-activated protein kinase kinase kinase kinase 4","NS",0.0190880622231565
"PHLPP1",0.232,4.18,0.0534,0.958,0.997,"None","23239","PH domain and leucine rich repeat protein phosphatase 1","NS",0.0186344909214556
"GCNT1",-0.348,4.61,-0.0527,0.958,0.997,"None","2650","glucosaminyl (N-acetyl) transferase 1","NS",0.0186344909214556
"ZBTB44",-0.225,4.98,-0.0532,0.958,0.997,"None","29068","zinc finger and BTB domain containing 44","NS",0.0186344909214556
"SSH1",0.339,6.35,0.0522,0.958,0.997,"None","54434","slingshot protein phosphatase 1","NS",0.0186344909214556
"TDP1",0.257,2.94,0.0528,0.958,0.997,"None","55775","tyrosyl-DNA phosphodiesterase 1","NS",0.0186344909214556
"SENP7",0.256,4.66,0.0528,0.958,0.997,"None","57337","SUMO specific peptidase 7","NS",0.0186344909214556
"RPS18",-0.3,9.37,-0.0529,0.958,0.997,"None","6222","ribosomal protein S18","NS",0.0186344909214556
"GOLGA6L7",-0.548,-1.42,-0.0532,0.958,0.997,"None","728310","golgin A6 family like 7","NS",0.0186344909214556
"CACNA2D1",0.378,5.35,0.0524,0.958,0.997,"None","781","calcium voltage-gated channel auxiliary subunit alpha2delta 1","NS",0.0186344909214556
"JRKL",-0.403,2.2,-0.0524,0.958,0.997,"None","8690","JRK like","NS",0.0186344909214556
"AKAP5",-0.343,0.0976,-0.053,0.958,0.997,"None","9495","A-kinase anchoring protein 5","NS",0.0186344909214556
"IGF2BP3",0.533,-1.12,0.0518,0.959,0.997,"None","10643","insulin like growth factor 2 mRNA binding protein 3","NS",0.0181813928293364
"ZKSCAN5",-0.241,3.16,-0.0519,0.959,0.997,"None","23660","zinc finger with KRAB and SCAN domains 5","NS",0.0181813928293364
"KSR2",-0.367,5.14,-0.0515,0.959,0.997,"None","283455","kinase suppressor of ras 2","NS",0.0181813928293364
"KCNJ1",0.405,-2.25,0.052,0.959,0.997,"None","3758","potassium inwardly rectifying channel subfamily J member 1","NS",0.0181813928293364
"GEMIN4",-0.246,4.06,-0.0513,0.959,0.997,"None","50628","gem nuclear organelle associated protein 4","NS",0.0181813928293364
"POLR3K",0.428,1.77,0.0513,0.959,0.997,"None","51728","RNA polymerase III subunit K","NS",0.0181813928293364
"ZNF708",0.253,3.81,0.0517,0.959,0.997,"None","7562","zinc finger protein 708","NS",0.0181813928293364
"NTN5",-0.412,-0.414,-0.0497,0.96,0.998,"None","126147","netrin 5","NS",0.0177287669604316
"C11orf94",0.418,-1.84,0.0505,0.96,0.997,"None","143678","chromosome 11 open reading frame 94","NS",0.0177287669604316
"NCDN",-0.263,5.02,-0.0507,0.96,0.997,"None","23154","neurochondrin","NS",0.0177287669604316
"CLEC17A",0.473,-2.67,0.0509,0.96,0.997,"None","388512","C-type lectin domain containing 17A","NS",0.0177287669604316
"EML6",-0.285,4.58,-0.0509,0.96,0.997,"None","400954","EMAP like 6","NS",0.0177287669604316
"GPR135",0.258,3.17,0.0508,0.96,0.997,"None","64582","G protein-coupled receptor 135","NS",0.0177287669604316
"TGFA",0.728,4.04,0.0501,0.96,0.998,"None","7039","transforming growth factor alpha","NS",0.0177287669604316
"LIN7A",-0.432,1.1,-0.0503,0.96,0.998,"None","8825","lin-7 homolog A, crumbs cell polarity complex component","NS",0.0177287669604316
"LAMC3",0.313,4.77,0.0496,0.961,0.998,"None","10319","laminin subunit gamma 3","NS",0.0172766123314547
"LOC107984138",-0.348,1.1,-0.0496,0.961,0.998,"None","107984138","serine/threonine-protein kinase SMG1-like","NS",0.0172766123314547
"LOC107984208",0.458,-2.58,0.0486,0.961,0.998,"None","107984208","uncharacterized LOC107984208","NS",0.0172766123314547
"FOS",-0.598,9.08,-0.0494,0.961,0.998,"None","2353","Fos proto-oncogene, AP-1 transcription factor subunit","NS",0.0172766123314547
"PANX1",-0.371,4.59,-0.0484,0.961,0.998,"None","24145","pannexin 1","NS",0.0172766123314547
"BRMS1",-0.252,5.34,-0.0495,0.961,0.998,"None","25855","BRMS1 transcriptional repressor and anoikis regulator","NS",0.0172766123314547
"PCLO",-0.346,6.12,-0.0493,0.961,0.998,"None","27445","piccolo presynaptic cytomatrix protein","NS",0.0172766123314547
"FBXO48",0.337,1.2,0.0492,0.961,0.998,"None","554251","F-box protein 48","NS",0.0172766123314547
"KLHL4",-0.507,-0.622,-0.0496,0.961,0.998,"None","56062","kelch like family member 4","NS",0.0172766123314547
"RCN1",-0.235,6.18,-0.0493,0.961,0.998,"None","5954","reticulocalbin 1","NS",0.0172766123314547
"ZNF343",-0.305,2.18,-0.049,0.961,0.998,"None","79175","zinc finger protein 343","NS",0.0172766123314547
"EBPL",-0.254,4.02,-0.0489,0.961,0.998,"None","84650","EBP like","NS",0.0172766123314547
"TGS1",0.218,4.04,0.0487,0.961,0.998,"None","96764","trimethylguanosine synthase 1","NS",0.0172766123314547
"C10orf82",-0.404,-2.12,-0.0475,0.962,0.998,"None","143379","chromosome 10 open reading frame 82","NS",0.0168249279621871
"OR51E1",0.466,-2.08,0.0481,0.962,0.998,"None","143503","olfactory receptor family 51 subfamily E member 1","NS",0.0168249279621871
"OR7D2",0.672,-1.4,0.0479,0.962,0.998,"None","162998","olfactory receptor family 7 subfamily D member 2","NS",0.0168249279621871
"DIAPH1",-0.252,7.59,-0.0476,0.962,0.998,"None","1729","diaphanous related formin 1","NS",0.0168249279621871
"DNA2",0.298,1.53,0.0478,0.962,0.998,"None","1763","DNA replication helicase/nuclease 2","NS",0.0168249279621871
"ELAVL2",0.431,-1.8,0.0479,0.962,0.998,"None","1993","ELAV like RNA binding protein 2","NS",0.0168249279621871
"AARD",0.387,-0.136,0.0479,0.962,0.998,"None","441376","alanine and arginine rich domain containing protein","NS",0.0168249279621871
"ORC2",-0.333,3.52,-0.0482,0.962,0.998,"None","4999","origin recognition complex subunit 2","NS",0.0168249279621871
"PRDM10",0.221,3.48,0.0481,0.962,0.998,"None","56980","PR/SET domain 10","NS",0.0168249279621871
"BCKDHA",-0.439,-0.728,-0.0473,0.962,0.998,"None","593","branched chain keto acid dehydrogenase E1 subunit alpha","NS",0.0168249279621871
"ST3GAL3",-0.283,2.74,-0.0483,0.962,0.998,"Endocrine","6487","ST3 beta-galactoside alpha-2,3-sialyltransferase 3","NS",0.0168249279621871
"WNT2B",0.289,2.55,0.0473,0.962,0.998,"None","7482","Wnt family member 2B","NS",0.0168249279621871
"HSDL1",-0.316,4.19,-0.0474,0.962,0.998,"None","83693","hydroxysteroid dehydrogenase like 1","NS",0.0168249279621871
"FBXW10",0.384,-2.13,0.0471,0.963,0.998,"None","10517","F-box and WD repeat domain containing 10","NS",0.0163737128754655
"LOC105375519",-0.319,0.538,-0.0466,0.963,0.998,"None","105375519","uncharacterized LOC105375519","NS",0.0163737128754655
"AMDHD1",0.333,0.51,0.046,0.963,0.998,"None","144193","amidohydrolase domain containing 1","NS",0.0163737128754655
"PARP15",-0.48,1.11,-0.0465,0.963,0.998,"None","165631","poly(ADP-ribose) polymerase family member 15","NS",0.0163737128754655
"DFFB",0.3,2.17,0.047,0.963,0.998,"None","1677","DNA fragmentation factor subunit beta","NS",0.0163737128754655
"PPP6R1",-0.223,6.88,-0.0464,0.963,0.998,"None","22870","protein phosphatase 6 regulatory subunit 1","NS",0.0163737128754655
"TAS2R20",-0.386,-1.14,-0.0462,0.963,0.998,"None","259295","taste 2 receptor member 20","NS",0.0163737128754655
"LCN12",0.431,3.04,0.0468,0.963,0.998,"None","286256","lipocalin 12","NS",0.0163737128754655
"IGLL1",-0.513,-2.55,-0.0464,0.963,0.998,"None","3543","immunoglobulin lambda like polypeptide 1","NS",0.0163737128754655
"NBPF9",0.211,4.15,0.046,0.963,0.998,"None","400818","NBPF member 9","NS",0.0163737128754655
"MST1R",0.378,0.733,0.0465,0.963,0.998,"None","4486","macrophage stimulating 1 receptor","NS",0.0163737128754655
"WDR83OS",0.523,5.75,0.047,0.963,0.998,"None","51398","WD repeat domain 83 opposite strand","NS",0.0163737128754655
"PRKCG",-0.378,3.38,-0.0466,0.963,0.998,"None","5582","protein kinase C gamma","NS",0.0163737128754655
"C8A",-0.652,-2.31,-0.0465,0.963,0.998,"None","731","complement C8 alpha chain","NS",0.0163737128754655
"SLC25A11",0.208,4.47,0.046,0.963,0.998,"None","8402","solute carrier family 25 member 11","NS",0.0163737128754655
"IFI44",-0.665,3.99,-0.0458,0.964,0.998,"None","10561","interferon induced protein 44","NS",0.0159229660971692
"ZFP42",-0.464,-2.54,-0.0451,0.964,0.998,"None","132625","ZFP42 zinc finger protein","NS",0.0159229660971692
"MORC3",-0.241,5.08,-0.0446,0.964,0.998,"None","23515","MORC family CW-type zinc finger 3","NS",0.0159229660971692
"GANC",0.199,3.32,0.0454,0.964,0.998,"None","2595","glucosidase alpha, neutral C","NS",0.0159229660971692
"CCDC158",0.361,1.95,0.0447,0.964,0.998,"None","339965","coiled-coil domain containing 158","NS",0.0159229660971692
"ARMCX6",0.218,3.11,0.0454,0.964,0.998,"None","54470","armadillo repeat containing X-linked 6","NS",0.0159229660971692
"CCL20",-0.865,2.47,-0.0453,0.964,0.998,"None","6364","C-C motif chemokine ligand 20","NS",0.0159229660971692
"ELMO3",0.183,4.88,0.0458,0.964,0.998,"None","79767","engulfment and cell motility 3","NS",0.0159229660971692
"ACTN4",-0.189,8.38,-0.0457,0.964,0.998,"None","81","actinin alpha 4","NS",0.0159229660971692
"NRP2",0.463,4.71,0.0456,0.964,0.998,"None","8828","neuropilin 2","NS",0.0159229660971692
"MIR23C",-0.368,-2.37,-0.0438,0.965,0.998,"None","100500809","microRNA 23c","NS",0.0154726866562074
"TSSC4",-0.196,5.5,-0.0439,0.965,0.998,"None","10078","tumor suppressing subtransferable candidate 4","NS",0.0154726866562074
"HMOX1",0.462,2.54,0.0443,0.965,0.998,"None","3162","heme oxygenase 1","NS",0.0154726866562074
"TAF7L",0.691,-1.26,0.0437,0.965,0.998,"None","54457","TATA-box binding protein associated factor 7 like","NS",0.0154726866562074
"C2orf83",0.483,-2.08,0.0446,0.965,0.998,"None","56918","chromosome 2 open reading frame 83","NS",0.0154726866562074
"CASS4",0.425,-1.51,0.0439,0.965,0.998,"None","57091","Cas scaffold protein family member 4","NS",0.0154726866562074
